tissue,variant,editing_level,score
Liver,baseline,6.33333333333333,0.9963259100914001
Liver,baseline,3.05343511450382,0.8966938853263855
Liver,baseline,1.61290322580645,0.5181941390037537
Liver,baseline,1.84331797235023,0.9137704968452454
Liver,baseline,1.02040816326531,0.13505829870700836
Liver,baseline,4.713560551124,0.6410058736801147
Liver,baseline,2.96819787985866,0.41252416372299194
Liver,baseline,4.45912469033856,0.3179388642311096
Liver,baseline,6.8815331010453,0.32597050070762634
Liver,baseline,7.26256983240223,0.47038450837135315
Liver,baseline,14.6768060836502,0.7999618649482727
Liver,baseline,2.41171403962102,0.7339318990707397
Liver,baseline,5.46021840873635,0.885179340839386
Liver,baseline,1.43988480921526,0.44436749815940857
Liver,baseline,1.51171579743008,0.034966498613357544
Liver,baseline,2.46710526315789,0.11755993962287903
Liver,baseline,1.37207425343019,0.36615249514579773
Liver,baseline,10.3557312252964,0.5446133613586426
Liver,baseline,8.12302839116719,0.8780515789985657
Liver,baseline,1.71526586620926,0.5011303424835205
Liver,baseline,4.77064220183486,0.48324352502822876
Liver,baseline,1.05448154657293,0.16232836246490479
Liver,baseline,3.98912058023572,0.20293721556663513
Liver,baseline,7.20789074355084,0.4107721745967865
Liver,baseline,2.07833733013589,0.08218497037887573
Liver,baseline,3.23651452282158,0.6605060696601868
Liver,baseline,5.44272948822096,0.30636173486709595
Liver,baseline,1.39372822299652,0.15588325262069702
Liver,baseline,4.49640287769784,0.9001961350440979
Liver,baseline,7.81367392937641,0.29629167914390564
Liver,baseline,10.228166797797,0.19038507342338562
Liver,baseline,8.52483320978503,0.2447492927312851
Liver,baseline,4.4918998527246,0.027176856994628906
Liver,baseline,1.25874125874126,0.018662355840206146
Liver,baseline,2.13392200147167,0.3325050473213196
Liver,baseline,3.6376604850214,0.0720769539475441
Liver,baseline,1.3353115727003,0.13180087506771088
Liver,baseline,10.0306278713629,0.571489691734314
Liver,baseline,8.31509846827134,0.1569759100675583
Liver,baseline,1.11111111111111,0.06204437464475632
Liver,baseline,7.70318021201413,0.5025492310523987
Liver,baseline,1.15062761506276,0.14778277277946472
Liver,baseline,2.5518341307815,0.20014770328998566
Liver,baseline,13.9676113360324,0.9276001453399658
Liver,baseline,2.94888597640891,0.20886613428592682
Liver,baseline,3.69685767097967,0.4715733528137207
Liver,baseline,1.69779286926995,0.28267520666122437
Liver,baseline,7.89473684210526,0.36990752816200256
Liver,baseline,1.19560019129603,0.056034501641988754
Liver,baseline,1.02140077821012,0.04429490864276886
Liver,baseline,1.29807692307692,0.035329464823007584
Liver,baseline,1.11488124091129,0.12949946522712708
Liver,baseline,3.33594976452119,0.9590927362442017
Liver,baseline,1.34997452878248,0.9859302639961243
Liver,baseline,3.28282828282828,0.9939846396446228
Liver,baseline,1.43260694108152,0.993645191192627
Liver,baseline,5.56378252591496,0.9758955836296082
Liver,baseline,1.51050271418456,0.8625739812850952
Liver,baseline,2.08065208065208,0.9397156834602356
Liver,baseline,1.56726164562473,0.9602787494659424
Liver,baseline,1.00691016781836,0.9768556356430054
Liver,baseline,1.01761252446184,0.9668330550193787
Liver,baseline,3.03300624442462,0.9059883952140808
Liver,baseline,8.03571428571429,0.4328438341617584
Liver,baseline,1.6728624535316,0.525944173336029
Liver,baseline,1.19047619047619,0.3628254234790802
Liver,baseline,3.52348993288591,0.5515704154968262
Liver,baseline,6.74536256323777,0.6509114503860474
Liver,baseline,1.13207547169811,0.48925843834877014
Liver,baseline,4.49640287769784,0.5841655731201172
Liver,baseline,2.18978102189781,0.3985041379928589
Liver,baseline,3.49206349206349,0.7811822295188904
Liver,baseline,3.89972144846797,0.758093535900116
Liver,baseline,1.98019801980198,0.14600679278373718
Liver,baseline,9.28792569659443,0.2910095751285553
Liver,baseline,1.98019801980198,0.6244515180587769
Liver,baseline,1.01522842639594,0.7120826244354248
Liver,baseline,2.03045685279188,0.6901696920394897
Liver,baseline,13.5204081632653,0.8485901355743408
Liver,baseline,9.96563573883162,0.8608350157737732
Liver,baseline,8.56031128404669,0.4308326542377472
Liver,baseline,1.60642570281125,0.13448038697242737
Liver,baseline,1.13207547169811,0.2453533411026001
Liver,baseline,2.22772277227723,0.5843004584312439
Liver,baseline,11.025641025641,0.853844404220581
Liver,baseline,5.69620253164557,0.7051706314086914
Liver,baseline,1.74165457184325,0.7932043075561523
Liver,baseline,13.7447405329593,0.9792596101760864
Liver,baseline,5.43318649045521,0.7354404926300049
Liver,baseline,1.06221547799697,0.39937224984169006
Liver,baseline,1.12676056338028,0.04618165269494057
Liver,baseline,4.74198047419805,0.8137276768684387
Liver,baseline,3.73134328358209,0.06155746430158615
Liver,baseline,2.0979020979021,0.3565886914730072
Liver,baseline,4.56989247311828,0.05614146962761879
Liver,baseline,9.37062937062937,0.20759770274162292
Liver,baseline,2.98507462686567,0.8431824445724487
Liver,baseline,5.15587529976019,0.8281456828117371
Liver,baseline,10.6995884773663,0.6428281664848328
Liver,baseline,6.478578892372,0.829971969127655
Liver,baseline,12.5773195876289,0.42094412446022034
Liver,baseline,2.80082987551867,0.42273569107055664
Liver,baseline,7.14285714285714,0.4355563521385193
Liver,baseline,10.8247422680412,0.4299684166908264
Liver,baseline,6.65322580645161,0.4431192874908447
Liver,baseline,7.6845298281092,0.9112394452095032
Liver,baseline,2.28628230616302,0.44448477029800415
Liver,baseline,10.3860294117647,0.8769070506095886
Liver,baseline,1.0536398467433,0.09595353156328201
Liver,baseline,1.81451612903226,0.351359486579895
Liver,baseline,5.15555555555556,0.4264685809612274
Liver,baseline,9.73066898349261,0.5682778358459473
Liver,baseline,6.04770017035775,0.9328298568725586
Liver,baseline,3.9708265802269,0.20636454224586487
Liver,baseline,5.24642289348172,0.405651718378067
Liver,baseline,1.57776108189331,0.4177769124507904
Liver,baseline,2.4,0.9470407962799072
Liver,baseline,1.27118644067797,0.9216033816337585
Liver,baseline,1.05263157894737,0.8534677028656006
Liver,baseline,1.44927536231884,0.4941365420818329
Liver,baseline,1.01010101010101,0.5208616256713867
Liver,baseline,11.0169491525424,0.636288046836853
Liver,baseline,5.08474576271186,0.3290436565876007
Liver,baseline,8.19672131147541,0.336717814207077
Liver,baseline,3.78787878787879,0.43754690885543823
Liver,baseline,2.51572327044025,0.11030837893486023
Liver,baseline,14.572864321608,0.36259758472442627
Liver,baseline,3.72340425531915,0.24498993158340454
Liver,baseline,1.42857142857143,0.8168284893035889
Liver,baseline,12.9032258064516,0.9728406071662903
Liver,baseline,3.17460317460317,0.4740888774394989
Liver,baseline,2.24719101123596,0.5856770873069763
Liver,baseline,9.20245398773006,0.752487301826477
Liver,baseline,2.80373831775701,0.11341383308172226
Liver,baseline,1.66666666666667,0.7310479283332825
Liver,baseline,12.7272727272727,0.7139153480529785
Liver,baseline,3.00751879699248,0.7696368098258972
Liver,baseline,6.08695652173913,0.761574387550354
Liver,baseline,7.81893004115226,0.8469676375389099
Liver,baseline,4.60176991150443,0.35629594326019287
Liver,baseline,1.58730158730159,0.5580300092697144
Liver,baseline,1.82094081942337,0.8049401640892029
Liver,baseline,1.07197549770291,0.46665099263191223
Liver,baseline,10.2685624012638,0.9663727283477783
Liver,baseline,2.24550898203593,0.618656575679779
Liver,baseline,7.37951807228916,0.7100916504859924
Liver,baseline,3.09278350515464,0.4288022518157959
Liver,baseline,1.51860288534548,0.6004269123077393
Liver,baseline,1.78911305671869,0.5762606263160706
Liver,baseline,1.04006163328197,0.05263671651482582
Liver,baseline,4.86656200941915,0.5734205842018127
Liver,baseline,2.15643274853801,0.9522751569747925
Liver,baseline,1.17362789092164,0.8525605797767639
Liver,baseline,1.18137595552467,0.7850945591926575
Liver,baseline,9.34065934065934,0.9886292219161987
Liver,baseline,4.1304347826087,0.7445691823959351
Liver,baseline,1.79726815240834,0.3613168001174927
Liver,baseline,1.49051490514905,0.4730376899242401
Liver,baseline,2.80100334448161,0.3308757245540619
Liver,baseline,6.64191419141914,0.8917340040206909
Liver,baseline,14.4758735440932,0.9132744073867798
Liver,baseline,1.20385232744783,0.7657855749130249
Liver,baseline,1.00185528756957,0.5827067494392395
Liver,baseline,9.70873786407767,0.8631953001022339
Liver,baseline,1.98019801980198,0.8071519732475281
Liver,baseline,5.35714285714286,0.9275128245353699
Liver,baseline,1.8348623853211,0.4339316189289093
Liver,baseline,4.90196078431373,0.40491482615470886
Liver,baseline,2.88461538461538,0.6830522418022156
Liver,baseline,4.85436893203884,0.7601704001426697
Liver,baseline,3.53982300884956,0.7557987570762634
Liver,baseline,3.73831775700935,0.4698307514190674
Liver,baseline,1.0,0.17360089719295502
Liver,baseline,10.2362204724409,0.16653135418891907
Liver,baseline,5.26315789473684,0.038231197744607925
Liver,baseline,4.6875,0.22263984382152557
Liver,baseline,1.66666666666667,0.16792768239974976
Liver,baseline,1.49253731343284,0.6453076004981995
Liver,baseline,4.10958904109589,0.7274812459945679
Liver,baseline,3.93700787401575,0.6717219352722168
Liver,baseline,1.93548387096774,0.6938156485557556
Liver,baseline,8.49673202614379,0.8918567299842834
Liver,baseline,10.0,0.9764947891235352
Liver,baseline,3.54609929078014,0.813816487789154
Liver,baseline,4.93827160493827,0.7604442238807678
Liver,baseline,1.94805194805195,0.5314738750457764
Liver,baseline,1.49253731343284,0.030928876250982285
Liver,baseline,1.70940170940171,0.2507427930831909
Liver,baseline,2.56410256410256,0.6310716271400452
Liver,baseline,1.68067226890756,0.29568275809288025
Liver,baseline,8.10810810810811,0.5939510464668274
Liver,baseline,1.22699386503067,0.5860418081283569
Liver,baseline,14.5569620253165,0.948674201965332
Liver,baseline,2.9940119760479,0.5298839211463928
Liver,baseline,4.56989247311828,0.41019800305366516
Liver,baseline,4.52261306532663,0.6138836145401001
Liver,baseline,1.50753768844221,0.5983769297599792
Liver,baseline,1.38504155124654,0.15764880180358887
Liver,baseline,6.41025641025641,0.16847160458564758
Liver,baseline,4.77707006369427,0.12224408239126205
Liver,baseline,1.65562913907285,0.10514107346534729
Liver,baseline,5.51948051948052,0.0799172967672348
Liver,baseline,4.02684563758389,0.8509578704833984
Liver,baseline,4.53074433656958,0.35243305563926697
Liver,baseline,4.95049504950495,0.730198860168457
Liver,baseline,7.04225352112676,0.16134048998355865
Liver,baseline,11.4649681528662,0.17415682971477509
Liver,baseline,1.75438596491228,0.2805172801017761
Liver,baseline,8.13953488372093,0.5959352850914001
Liver,baseline,1.4792899408284,0.49267905950546265
Liver,baseline,14.7692307692308,0.5273548364639282
Liver,baseline,4.58452722063037,0.8431995511054993
Liver,baseline,12.8608923884514,0.5868085622787476
Liver,baseline,1.0443864229765,0.6086966395378113
Liver,baseline,2.40963855421687,0.3486660420894623
Liver,baseline,12.012012012012,0.5202646255493164
Liver,baseline,6.60660660660661,0.8480201959609985
Liver,baseline,2.40963855421687,0.05424460396170616
Liver,baseline,12.4463519313305,0.10155485570430756
Liver,baseline,4.27350427350427,0.9277533888816833
Liver,baseline,7.37327188940092,0.4834340810775757
Liver,baseline,6.53266331658292,0.5104138851165771
Liver,baseline,14.6464646464646,0.07602560520172119
Liver,baseline,11.2820512820513,0.4907788932323456
Liver,baseline,1.67597765363129,0.08281412720680237
Liver,baseline,6.12244897959184,0.491998553276062
Liver,baseline,2.64550264550265,0.29408979415893555
Liver,baseline,6.85714285714286,0.17536239326000214
Liver,baseline,8.94308943089431,0.5783955454826355
Liver,baseline,13.5458167330677,0.365134060382843
Liver,baseline,2.71317829457364,0.09076771140098572
Liver,baseline,4.8582995951417,0.27852654457092285
Liver,baseline,2.06896551724138,0.11610891669988632
Liver,baseline,1.78571428571429,0.08887398988008499
Liver,baseline,4.6242774566474,0.6966888904571533
Liver,baseline,1.20481927710843,0.2256445735692978
Liver,baseline,2.5,0.01716480776667595
Liver,baseline,5.26315789473684,0.19933582842350006
Liver,baseline,2.01342281879195,0.4132552146911621
Liver,baseline,8.99653979238754,0.3385052978992462
Liver,baseline,2.86624203821656,0.8175914287567139
Liver,baseline,7.61904761904762,0.675432562828064
Liver,baseline,8.04195804195804,0.7139766812324524
Liver,baseline,9.87124463519313,0.30637791752815247
Liver,baseline,9.9009900990099,0.2621299922466278
Liver,baseline,7.51445086705202,0.14424951374530792
Liver,baseline,7.64705882352941,0.21132653951644897
Liver,baseline,4.10958904109589,0.306852251291275
Liver,baseline,2.1505376344086,0.2580811083316803
Liver,baseline,6.66666666666667,0.4729168117046356
Liver,baseline,2.97029702970297,0.5927568078041077
Liver,baseline,5.30973451327434,0.6024559736251831
Liver,baseline,6.95652173913044,0.6577034592628479
Liver,baseline,1.5625,0.3868260681629181
Liver,baseline,1.65289256198347,0.2188693732023239
Liver,baseline,2.75229357798165,0.16750188171863556
Liver,baseline,1.86915887850467,0.031044384464621544
Liver,baseline,14.8936170212766,0.9259423613548279
Liver,baseline,5.31914893617021,0.7940114140510559
Liver,baseline,5.40540540540541,0.039938751608133316
Liver,baseline,3.37837837837838,0.0691087394952774
Liver,baseline,3.08641975308642,0.27582868933677673
Liver,baseline,11.038961038961,0.3815191388130188
Liver,baseline,11.0294117647059,0.6177794337272644
Liver,baseline,7.94701986754967,0.7415155172348022
Liver,baseline,1.36986301369863,0.5978015065193176
Liver,baseline,6.33802816901409,0.5641793012619019
Liver,baseline,2.7972027972028,0.4479862153530121
Liver,baseline,2.18978102189781,0.34380030632019043
Liver,baseline,2.85714285714286,0.7390430569648743
Liver,baseline,2.89855072463768,0.2795593738555908
Liver,baseline,9.33333333333333,0.03340692073106766
Liver,baseline,9.39597315436242,0.4559774398803711
Liver,baseline,8.45070422535211,0.6844292879104614
Liver,baseline,5.03597122302158,0.7682774066925049
Liver,baseline,8.19672131147541,0.549153208732605
Liver,baseline,3.07692307692308,0.8046711087226868
Liver,baseline,3.96825396825397,0.7389758229255676
Liver,baseline,4.6875,0.789341390132904
Liver,baseline,3.05343511450382,0.8944351077079773
Liver,baseline,12.3188405797101,0.8222529292106628
Liver,baseline,1.43884892086331,0.1982215791940689
Liver,baseline,6.16438356164384,0.7681894302368164
Liver,baseline,2.48447204968944,0.2908604145050049
Liver,baseline,1.26582278481013,0.12060336768627167
Liver,baseline,14.1891891891892,0.5089852809906006
Liver,baseline,1.94174757281553,0.3537530303001404
Liver,baseline,7.89473684210526,0.8575471639633179
Liver,baseline,2.4390243902439,0.3894537687301636
Liver,baseline,5.30973451327434,0.3070869445800781
Liver,baseline,5.5045871559633,0.3253645598888397
Liver,baseline,6.54205607476636,0.8138024210929871
Liver,baseline,5.94059405940594,0.5653448104858398
Liver,baseline,2.7027027027027,0.7355866432189941
Liver,baseline,2.94117647058824,0.5361704230308533
Liver,baseline,1.55038759689923,0.3669649660587311
Liver,baseline,8.46153846153846,0.8148494958877563
Liver,baseline,13.9705882352941,0.7604943513870239
Liver,baseline,4.60526315789474,0.6468327045440674
Liver,baseline,10.4575163398693,0.7905110120773315
Liver,baseline,1.58730158730159,0.3833662271499634
Liver,baseline,1.6260162601626,0.7913855910301208
Liver,baseline,8.26446280991735,0.5437806844711304
Liver,baseline,2.51572327044025,0.9247249364852905
Liver,baseline,11.2359550561798,0.9091281294822693
Liver,baseline,6.62983425414365,0.584507167339325
Liver,baseline,4.06976744186047,0.2120186984539032
Liver,baseline,9.23076923076923,0.9189358353614807
Liver,baseline,8.92857142857143,0.7462996244430542
Liver,baseline,4.65116279069768,0.38974323868751526
Liver,baseline,1.76470588235294,0.7892835140228271
Liver,baseline,3.1055900621118,0.5662656426429749
Liver,baseline,1.80722891566265,0.0668817013502121
Liver,baseline,1.25786163522013,0.03037475422024727
Liver,baseline,1.82926829268293,0.36970558762550354
Liver,baseline,5.38922155688623,0.34418755769729614
Liver,baseline,12.5748502994012,0.7632507681846619
Liver,baseline,7.33333333333333,0.031160032376646996
Liver,baseline,12.751677852349,0.27072852849960327
Liver,baseline,9.79020979020979,0.15441671013832092
Liver,baseline,7.05128205128205,0.44899991154670715
Liver,baseline,5.09554140127389,0.03092040866613388
Liver,baseline,2.58064516129032,0.35210973024368286
Liver,baseline,3.2258064516129,0.3414899706840515
Liver,baseline,5.80645161290323,0.3728322684764862
Liver,baseline,2.02702702702703,0.23041540384292603
Liver,baseline,2.77777777777778,0.16438831388950348
Liver,baseline,1.47058823529412,0.23418426513671875
Liver,baseline,2.73972602739726,0.6623867154121399
Liver,baseline,4.3859649122807,0.027760259807109833
Liver,baseline,3.63636363636364,0.17837445437908173
Liver,baseline,13.5922330097087,0.871886670589447
Liver,baseline,7.84313725490196,0.38573646545410156
Liver,baseline,2.75229357798165,0.5469822883605957
Liver,baseline,1.81818181818182,0.04279158636927605
Liver,baseline,4.67289719626168,0.27939045429229736
Liver,baseline,1.0,0.0734764114022255
Liver,baseline,3.63636363636364,0.6056174039840698
Liver,baseline,1.73913043478261,0.7064806222915649
Liver,baseline,14.8305084745763,0.802774965763092
Liver,baseline,7.29613733905579,0.8137595653533936
Liver,baseline,6.77966101694915,0.8571167588233948
Liver,baseline,5.3941908713693,0.8442662358283997
Liver,baseline,3.8135593220339,0.805753767490387
Liver,baseline,3.97350993377483,0.7335684299468994
Liver,baseline,9.09090909090909,0.8427139520645142
Liver,baseline,8.10810810810811,0.8665161728858948
Liver,baseline,12.2923588039867,0.9206329584121704
Liver,baseline,6.04229607250755,0.5675535798072815
Liver,baseline,1.25,0.2647528052330017
Liver,baseline,14.1935483870968,0.7193318605422974
Liver,baseline,8.22368421052632,0.7938740253448486
Liver,baseline,4.9645390070922,0.8642016053199768
Liver,baseline,2.1978021978022,0.2542114555835724
Liver,baseline,10.9717868338558,0.6567308306694031
Liver,baseline,8.94039735099338,0.5229195356369019
Liver,baseline,1.4367816091954,0.10808518528938293
Liver,baseline,2.77777777777778,0.1693168431520462
Liver,baseline,4.55635491606715,0.6521413922309875
Liver,baseline,8.47826086956522,0.5120052099227905
Liver,baseline,5.29100529100529,0.369718074798584
Liver,baseline,2.55102040816327,0.6191881895065308
Liver,baseline,2.5974025974026,0.6532478928565979
Liver,baseline,9.03225806451613,0.38067811727523804
Liver,baseline,4.88721804511278,0.47672200202941895
Liver,baseline,5.11945392491468,0.29007819294929504
Liver,baseline,14.2405063291139,0.7826597094535828
Liver,baseline,2.16049382716049,0.059228479862213135
Liver,baseline,3.6144578313253,0.9272646307945251
Liver,baseline,4.73537604456825,0.8817416429519653
Liver,baseline,5.97402597402597,0.8753564953804016
Liver,baseline,11.5789473684211,0.7842963337898254
Liver,baseline,1.21951219512195,0.19513562321662903
Liver,baseline,3.43980343980344,0.6268931031227112
Liver,baseline,3.98009950248756,0.6362892389297485
Liver,baseline,3.0690537084399,0.6396654844284058
Liver,baseline,2.38726790450928,0.5778847932815552
Liver,baseline,1.19760479041916,0.13046841323375702
Liver,baseline,7.66129032258065,0.9386152029037476
Liver,baseline,4.40881763527054,0.9294575452804565
Liver,baseline,11.0655737704918,0.986443281173706
Liver,baseline,2.52100840336134,0.9300380945205688
Liver,baseline,7.4398249452954,0.8965270519256592
Liver,baseline,3.66748166259169,0.6770298480987549
Liver,baseline,2.89156626506024,0.8703582882881165
Liver,baseline,1.07238605898123,0.1853814572095871
Liver,baseline,3.65168539325843,0.5987937450408936
Liver,baseline,5.85683297180043,0.33504801988601685
Liver,baseline,11.0,0.36173704266548157
Liver,baseline,2.0,0.39343249797821045
Liver,baseline,3.0,0.32474052906036377
Liver,baseline,1.0,0.32367241382598877
Liver,baseline,1.0,0.3507154583930969
Liver,baseline,10.7843137254902,0.3124079704284668
Liver,baseline,8.0,0.36554402112960815
Liver,baseline,1.86915887850467,0.44304051995277405
Liver,baseline,3.38983050847458,0.3746011555194855
Liver,baseline,2.19167904903418,0.9790877103805542
Liver,baseline,5.92130892091936,0.7633792161941528
Liver,baseline,3.40740740740741,0.9880295395851135
Liver,baseline,11.4503816793893,0.9281191229820251
Liver,baseline,13.8768115942029,0.9265622496604919
Liver,baseline,1.03993344425957,0.7022365927696228
Liver,baseline,1.33700353912702,0.36911824345588684
Liver,baseline,14.9544072948328,0.7622410655021667
Liver,baseline,5.91979630808402,0.4758996069431305
Liver,baseline,1.11731843575419,0.6487851738929749
Liver,baseline,1.99252801992528,0.7643002271652222
Liver,baseline,8.1239041496201,0.8102156519889832
Liver,baseline,1.59411404046597,0.6835498809814453
Liver,baseline,1.72209026128266,0.7184049487113953
Liver,baseline,4.05643738977072,0.8489622473716736
Liver,baseline,10.0576553491352,0.864661455154419
Liver,baseline,14.4072948328268,0.8578140139579773
Liver,baseline,4.36117936117936,0.8719635605812073
Liver,baseline,3.58910891089109,0.8854576349258423
Liver,baseline,13.8996138996139,0.9075937867164612
Liver,baseline,1.91082802547771,0.7991300225257874
Liver,baseline,8.7685364281109,0.8221561312675476
Liver,baseline,2.63157894736842,0.8573729395866394
Liver,baseline,4.89875898105813,0.8776875734329224
Liver,baseline,2.80254777070064,0.9011476039886475
Liver,baseline,9.2,0.9335787892341614
Liver,baseline,8.67789688616641,0.8580951690673828
Liver,baseline,12.5187781672509,0.7976917624473572
Liver,baseline,2.05479452054795,0.7319360375404358
Liver,baseline,3.04054054054054,0.897062361240387
Liver,baseline,1.24711316397229,0.9438605904579163
Liver,baseline,4.33734939759036,0.6082807183265686
Liver,baseline,1.55826558265583,0.26358816027641296
Liver,baseline,1.36425648021828,0.5145494937896729
Liver,baseline,3.47432024169184,0.6255426406860352
Liver,baseline,2.08333333333333,0.23447281122207642
Liver,baseline,1.32939438700148,0.5059305429458618
Liver,baseline,4.53920220082531,0.5965979695320129
Liver,baseline,1.35338345864662,0.5200921893119812
Liver,baseline,1.04712041884817,0.2734268307685852
Liver,baseline,2.5,0.22914066910743713
Liver,baseline,2.72727272727273,0.18840524554252625
Liver,baseline,2.11132437619962,0.15186424553394318
Liver,baseline,1.10192837465565,0.12306972593069077
Liver,baseline,6.89655172413793,0.06865666061639786
Liver,baseline,3.53982300884956,0.0546405166387558
Liver,baseline,1.98675496688742,0.018494537100195885
Liver,baseline,1.31147540983607,0.019714349880814552
Liver,baseline,1.63398692810458,0.019889552146196365
Liver,baseline,2.40963855421687,0.9878255724906921
Liver,baseline,10.4972375690608,0.8132402896881104
Liver,baseline,7.40740740740741,0.9381461143493652
Liver,baseline,7.87878787878788,0.586190402507782
Liver,baseline,1.15606936416185,0.9620042443275452
Liver,baseline,3.26797385620915,0.3462297022342682
Liver,baseline,6.99300699300699,0.4471089839935303
Liver,baseline,2.83687943262411,0.9773566126823425
Liver,baseline,1.41843971631206,0.2775381803512573
Liver,baseline,3.94736842105263,0.5014194250106812
Liver,baseline,7.83132530120482,0.7634948492050171
Liver,baseline,1.05263157894737,0.6807731986045837
Liver,baseline,1.66666666666667,0.5517310500144958
Liver,baseline,1.10497237569061,0.6413359045982361
Liver,baseline,3.82513661202186,0.5927115678787231
Liver,baseline,6.87830687830688,0.5747033357620239
Liver,baseline,5.29100529100529,0.6387311220169067
Liver,baseline,2.71739130434783,0.6280056238174438
Liver,baseline,4.78723404255319,0.6596911549568176
Liver,baseline,14.5945945945946,0.6008938550949097
Liver,baseline,2.4390243902439,0.976405143737793
Liver,baseline,2.90697674418605,0.8368345499038696
Liver,baseline,5.17241379310345,0.5366842746734619
Liver,baseline,6.13496932515337,0.4554012715816498
Liver,baseline,1.31578947368421,0.04981674253940582
Liver,baseline,9.77011494252874,0.22464685142040253
Liver,baseline,12.0253164556962,0.4480472803115845
Liver,baseline,1.96078431372549,0.17716407775878906
Liver,baseline,1.47058823529412,0.09293722361326218
Liver,baseline,9.03225806451613,0.07994888722896576
Liver,baseline,8.125,0.15092980861663818
Liver,baseline,1.5748031496063,0.41855403780937195
Liver,baseline,4.0,0.4389161765575409
Liver,baseline,1.61290322580645,0.9250203371047974
Liver,baseline,5.64516129032258,0.30503395199775696
Liver,baseline,5.04201680672269,0.6400616765022278
Liver,baseline,4.95049504950495,0.14397452771663666
Liver,baseline,6.30630630630631,0.2305881828069687
Liver,baseline,1.76991150442478,0.3722330927848816
Liver,baseline,1.0,0.15647348761558533
Liver,baseline,8.0,0.8756872415542603
Liver,baseline,2.83018867924528,0.7034412026405334
Liver,baseline,1.76991150442478,0.32394465804100037
Liver,baseline,7.61904761904762,0.10979487746953964
Liver,baseline,2.8169014084507,0.8667501211166382
Liver,baseline,10.0,0.7028458118438721
Liver,baseline,3.30578512396694,0.39589282870292664
Liver,baseline,1.63934426229508,0.34352990984916687
Liver,baseline,3.05343511450382,0.34539374709129333
Liver,baseline,5.46875,0.1435823142528534
Liver,baseline,1.55038759689923,0.11529485136270523
Liver,baseline,3.78787878787879,0.21284089982509613
Liver,baseline,3.2258064516129,0.33005425333976746
Liver,baseline,6.45161290322581,0.3383423984050751
Liver,baseline,1.61290322580645,0.3580273389816284
Liver,baseline,2.65486725663717,0.5783207416534424
Liver,baseline,2.54237288135593,0.09632201492786407
Liver,baseline,13.8888888888889,0.9840614199638367
Liver,baseline,4.6875,0.5810455679893494
Liver,baseline,4.13223140495868,0.3792639970779419
Liver,baseline,6.87022900763359,0.4196472465991974
Liver,baseline,1.58730158730159,0.5933445692062378
Liver,baseline,8.71794871794872,0.8968571424484253
Liver,baseline,2.55102040816327,0.6822700500488281
Liver,baseline,1.46341463414634,0.2535097301006317
Liver,baseline,13.2142857142857,0.28802013397216797
Liver,baseline,10.4477611940299,0.8213560581207275
Liver,baseline,2.8673835125448,0.908635675907135
Liver,baseline,14.9090909090909,0.7349792718887329
Liver,baseline,7.22433460076046,0.20055769383907318
Liver,baseline,1.3840830449827,0.31448158621788025
Liver,baseline,1.50375939849624,0.2955048680305481
Liver,baseline,3.886925795053,0.6520909070968628
Liver,baseline,3.11418685121107,0.7018561363220215
Liver,baseline,4.04040404040404,0.616451621055603
Liver,baseline,4.88599348534202,0.5787667632102966
Liver,baseline,1.77304964539007,0.4799487590789795
Liver,baseline,12.3674911660777,0.5452800989151001
Liver,baseline,13.8461538461538,0.6719954013824463
Liver,baseline,3.66300366300366,0.33924567699432373
Liver,baseline,3.30882352941176,0.07970510423183441
Liver,baseline,1.39372822299652,0.06471320241689682
Liver,baseline,1.4792899408284,0.1910296380519867
Liver,baseline,1.47058823529412,0.33589112758636475
Liver,baseline,1.01694915254237,0.06023591756820679
Liver,baseline,8.38150289017341,0.45765766501426697
Liver,baseline,3.64238410596027,0.37624409794807434
Liver,baseline,5.4421768707483,0.13223488628864288
Liver,baseline,5.42372881355932,0.1480904072523117
Liver,baseline,1.25786163522013,0.051580507308244705
Liver,baseline,13.28125,0.7560800909996033
Liver,baseline,3.44827586206897,0.9561331868171692
Liver,baseline,4.24528301886792,0.7550249695777893
Liver,baseline,1.43540669856459,0.6477006673812866
Liver,baseline,2.89855072463768,0.6425020098686218
Liver,baseline,2.48756218905473,0.49086177349090576
Liver,baseline,1.55440414507772,0.5756751298904419
Liver,baseline,5.12820512820513,0.6355094909667969
Liver,baseline,4.59183673469388,0.758718729019165
Liver,baseline,8.6734693877551,0.789394736289978
Liver,baseline,1.3215859030837,0.773032009601593
Liver,baseline,2.24215246636771,0.8048102259635925
Liver,baseline,1.2987012987013,0.8324939012527466
Liver,baseline,1.4218009478673,0.8723230957984924
Liver,baseline,1.36363636363636,0.5945753455162048
Liver,baseline,1.3215859030837,0.5238972902297974
Liver,baseline,5.14018691588785,0.3110022246837616
Liver,baseline,13.0252100840336,0.7470026612281799
Liver,baseline,9.56521739130435,0.7086365818977356
Liver,baseline,1.88679245283019,0.6224909424781799
Liver,baseline,2.58620689655172,0.1398213505744934
Liver,baseline,3.6036036036036,0.8143952488899231
Liver,baseline,2.83018867924528,0.775041401386261
Liver,baseline,1.4018691588785,0.7588087320327759
Liver,baseline,2.28310502283105,0.7496241927146912
Liver,baseline,1.40845070422535,0.8678932189941406
Liver,baseline,9.42408376963351,0.9825881123542786
Liver,baseline,5.67010309278351,0.6638228297233582
Liver,baseline,2.07253886010363,0.9083602428436279
