species,region_id,source_row_id,label,split,Chr,Position,Strand,Local_Position,EditingLevel,source_file
Strongylocentrotus,Scaffold923:-:188939:189034,39993,yes,train,Scaffold923,188950,-,151,0.2869565217391304,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold24:+:719355:720173,17428,yes,train,Scaffold24,719616,+,302,0.1728880157170923,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold275:-:96343:100307,20451,yes,train,Scaffold275,99561,-,902,0.5647058823529412,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold415:-:165728:166208,26763,yes,train,Scaffold415,166176,-,63,0.1570680628272251,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold128:+:460224:464515,7184,yes,train,Scaffold128,462538,+,167,0.5361675126903553,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2378:-:71808:72956,17137,no,train,Scaffold2378,72976,-,19,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1205:-:103813:104157,5074,yes,train,Scaffold1205,104121,-,100,0.3982300884955752,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold141:-:59268:59661,8939,yes,train,Scaffold141,59565,-,178,0.4104803493449782,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold76:+:264229:264503,36313,no,train,Scaffold76,264226,+,13,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold116:+:609706:611135,4176,no,train,Scaffold116,610651,+,182,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold84:+:662190:663016,38480,yes,train,Scaffold84,662920,+,264,0.2605633802816901,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold694:-:218894:219930,34855,no,train,Scaffold694,220190,-,94,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold141:-:59268:59661,8957,yes,train,Scaffold141,59621,-,122,0.3247232472324723,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold625:-:95371:95979,33598,yes,train,Scaffold625,95963,-,31,0.782312925170068,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold79:+:358883:359148,37008,no,train,Scaffold79,359124,+,176,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold770:-:197959:198480,36776,yes,train,Scaffold770,198062,-,169,0.776255707762557,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2365:-:23486:23628,16949,yes,train,Scaffold2365,23488,-,197,0.2035087719298245,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold37:+:728607:729174,24668,yes,train,Scaffold37,729054,+,94,0.1571428571428571,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold968:+:16968:17711,40544,no,train,Scaffold968,16997,+,34,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2107:-:94508:94704,15048,no,train,Scaffold2107,94429,-,199,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold3506:-:23302:24432,24063,no,train,Scaffold3506,23561,-,260,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2764:-:33241:33829,20602,no,train,Scaffold2764,33701,-,123,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold518:+:104271:104472,30354,yes,train,Scaffold518,104472,+,366,0.456,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold139:-:628182:628437,8555,no,train,Scaffold139,628081,-,1256,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1230:+:179152:179556,6030,yes,train,Scaffold1230,179555,+,219,0.4583333333333333,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold10:-:2180510:2181381,366,no,train,Scaffold10,2181344,-,45,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1057:+:38957:39340,1519,yes,train,Scaffold1057,38983,+,86,0.1768447837150127,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold202:-:281348:282078,14285,yes,train,Scaffold202,281355,-,397,0.5874125874125874,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1128:-:142263:142652,3432,no,train,Scaffold1128,142612,-,45,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1110:+:144109:144943,2843,yes,train,Scaffold1110,144443,+,369,0.297723292469352,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold313:+:125022:125539,22535,yes,train,Scaffold313,125025,+,21,0.672566371681416,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold4554:-:6817:7336,28177,no,train,Scaffold4554,7220,-,131,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1135:+:105190:105442,3671,yes,train,Scaffold1135,105389,+,231,0.6502115655853314,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2307:-:216234:217006,16666,no,train,Scaffold2307,217053,-,46,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1109:-:18257:18499,2570,no,train,Scaffold1109,18309,-,241,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold17:+:391183:393585,11751,yes,train,Scaffold17,393134,+,305,0.4781553398058252,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold464:-:551056:553027,28712,yes,train,Scaffold464,551486,-,201,0.4494623655913978,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold934:+:47879:49239,40201,no,train,Scaffold934,48256,+,60,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold5734:-:7801:8297,32398,yes,train,Scaffold5734,8238,-,1010,0.1686274509803921,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold389:-:630577:630861,25930,no,train,Scaffold389,630786,-,118,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2137:+:42228:42842,15444,yes,train,Scaffold2137,42767,+,412,0.1666666666666666,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold120:+:600326:600849,4866,yes,train,Scaffold120,600400,+,76,0.6524822695035462,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold934:+:47879:49239,40189,no,train,Scaffold934,48216,+,20,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold51:+:551842:552888,30208,yes,train,Scaffold51,552801,+,695,0.7025316455696202,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold801:-:162072:163036,37546,yes,train,Scaffold801,162932,-,202,0.9629629629629628,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold697:-:497444:497918,35135,no,train,Scaffold697,497536,-,271,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold551:-:19501:20527,31396,yes,train,Scaffold551,20292,-,192,0.6238805970149254,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold133:-:358976:360122,7949,no,train,Scaffold133,360040,-,96,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold596:-:155457:155605,32958,yes,train,Scaffold596,155458,-,164,0.2324561403508772,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1:+:777491:778182,215,yes,train,Scaffold1,777616,+,51,0.4387096774193548,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold468:-:167503:168719,28810,yes,train,Scaffold468,168141,-,45,0.1652173913043478,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold566:+:35640:36674,32127,no,train,Scaffold566,36609,+,253,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold483:+:51685:52158,29198,yes,train,Scaffold483,51824,+,134,0.8256880733944955,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold381:-:282642:282972,25513,no,train,Scaffold381,282672,-,173,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold459:+:157539:160342,28417,no,train,Scaffold459,159436,+,25,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold130:+:668761:669315,7394,yes,train,Scaffold130,669184,+,307,0.4587155963302752,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold388:+:80473:80939,25753,yes,train,Scaffold388,80921,+,161,0.3937007874015748,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold127:-:778561:778858,6903,no,train,Scaffold127,778834,-,79,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold752:+:188188:188800,36008,yes,train,Scaffold752,188190,+,32,0.191358024691358,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold388:-:642909:643491,25816,yes,train,Scaffold388,643458,-,89,0.1804511278195488,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold956:+:149352:150265,40487,yes,train,Scaffold956,149401,+,76,0.696969696969697,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2875:+:138708:138933,20960,yes,train,Scaffold2875,138729,+,38,0.4380952380952381,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold128:+:460224:464515,7157,yes,train,Scaffold128,460884,+,82,0.4178957718780727,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold973:-:54353:54633,40676,no,train,Scaffold973,54280,-,379,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold297:-:176665:176811,21714,yes,train,Scaffold297,176755,-,102,0.8034682080924855,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold388:+:80473:80939,25730,yes,train,Scaffold388,80701,+,42,0.303030303030303,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold149:-:191923:193755,9634,yes,train,Scaffold149,191963,-,359,0.9657534246575342,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold269:-:77882:78060,20093,no,train,Scaffold269,77952,-,129,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold139:-:628182:628437,8591,no,train,Scaffold139,628185,-,1152,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold8:+:147128:147664,37202,no,train,Scaffold8,147674,+,312,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold682:+:177833:178339,34650,no,train,Scaffold682,177816,+,37,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1236:-:16599:19153,6173,yes,train,Scaffold1236,18108,-,132,0.3333333333333333,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold341:+:632836:634193,23521,yes,train,Scaffold341,633815,+,277,0.7512135922330098,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold457:-:141924:142349,28359,no,train,Scaffold457,142309,-,51,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2307:-:216234:217006,16632,no,train,Scaffold2307,216941,-,160,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold347:+:31082:31374,23707,yes,train,Scaffold347,31359,+,284,0.9493670886075948,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold3529:+:21751:22530,24198,yes,train,Scaffold3529,21998,+,180,0.1603498542274052,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold46:+:172463:172753,28556,yes,train,Scaffold46,172670,+,262,0.6078431372549019,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold137:+:187645:188070,8379,no,train,Scaffold137,187701,+,129,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold553:+:76757:78716,31548,no,train,Scaffold553,77261,+,290,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold341:+:632836:634193,23539,yes,train,Scaffold341,633855,+,317,0.4147204529370134,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1005:+:162080:162288,460,no,train,Scaffold1005,161995,+,26,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1:+:777491:778182,226,yes,train,Scaffold1,777660,+,95,0.3714285714285714,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold50:+:897692:898126,29798,yes,train,Scaffold50,897737,+,94,0.2121212121212121,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1043:-:175237:175989,1164,yes,train,Scaffold1043,175255,-,329,0.2072072072072072,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold37:+:728607:729174,24664,yes,train,Scaffold37,729048,+,88,0.5119453924914675,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold366:-:420534:421375,24466,yes,train,Scaffold366,421142,-,256,0.2018779342723004,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold625:-:95371:95979,33568,yes,train,Scaffold625,95817,-,179,0.2980769230769231,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold156:+:738898:740167,10588,no,train,Scaffold156,739110,+,172,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold4248:-:25620:25908,27043,yes,train,Scaffold4248,25899,-,33,0.2107843137254902,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold439:+:76305:76360,27706,no,train,Scaffold439,76368,+,106,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2764:-:33241:33829,20637,yes,train,Scaffold2764,33814,-,10,0.3661764705882352,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold275:-:96343:100307,20435,yes,train,Scaffold275,99270,-,1193,0.6629213483146067,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold51:+:551842:552888,30047,yes,train,Scaffold51,551886,+,65,0.6758241758241759,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2137:-:42229:42846,15350,yes,train,Scaffold2137,42274,-,435,0.2047244094488189,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold297:-:176665:176811,21731,yes,train,Scaffold297,176783,-,74,0.2588832487309644,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1235:+:44433:44714,6068,yes,train,Scaffold1235,44476,+,51,0.6031746031746031,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold249:-:250298:250478,18597,no,train,Scaffold249,250408,-,96,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1427:-:40608:42052,9308,no,train,Scaffold1427,40649,-,266,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold840:-:205912:207043,38525,yes,train,Scaffold840,206270,-,698,0.7021276595744681,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold625:-:95371:95979,33586,yes,train,Scaffold625,95922,-,72,0.3564356435643564,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1037:-:96993:97276,1008,yes,train,Scaffold1037,97272,-,90,0.3302325581395349,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold553:+:76757:78716,31463,yes,train,Scaffold553,76996,+,24,0.2582345191040843,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold17:+:391183:393585,11750,yes,train,Scaffold17,393133,+,304,0.1545893719806763,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold372:-:305517:306762,24848,no,train,Scaffold372,306608,-,203,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold710:-:12813:13058,35617,no,train,Scaffold710,12906,-,168,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold324:-:53542:53661,22966,no,train,Scaffold324,53692,-,26,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold4834:+:7098:7762,29312,yes,train,Scaffold4834,7173,+,78,0.2458536585365853,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1011:+:192222:192796,548,no,train,Scaffold1011,192622,+,134,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold259:-:587404:588873,19602,no,train,Scaffold259,587863,-,93,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold801:-:162072:163036,37594,no,train,Scaffold801,163119,-,15,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold371:-:326333:327918,24714,yes,train,Scaffold371,327622,-,305,0.28,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1632:+:77235:77953,11142,yes,train,Scaffold1632,77775,+,208,0.1602209944751381,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold855:-:182784:183968,38701,no,train,Scaffold855,183395,-,24,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold923:-:165452:165721,39964,yes,train,Scaffold923,165703,-,33,0.2389705882352941,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1:+:777491:778182,249,yes,train,Scaffold1,777903,+,206,0.2575757575757575,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold130:+:668761:669315,7321,yes,train,Scaffold130,668797,+,41,0.2610837438423645,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold120:+:600326:600849,4850,yes,train,Scaffold120,600368,+,44,0.5128205128205128,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold562:-:183470:183603,31729,no,train,Scaffold562,183565,-,80,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold6:-:268211:269113,33060,no,train,Scaffold6,268484,-,19,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2099:+:135202:135744,14890,yes,train,Scaffold2099,135719,+,370,0.4658385093167702,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold10:-:2180510:2181381,320,no,train,Scaffold10,2181118,-,271,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold770:-:197959:198480,36813,no,train,Scaffold770,198160,-,65,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1226:-:154658:155260,5831,yes,train,Scaffold1226,155201,-,103,0.5411140583554377,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold294:+:515557:515620,21608,no,train,Scaffold294,515513,+,44,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1221:+:9790:10006,5640,yes,train,Scaffold1221,9803,+,40,0.8397626112759644,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold635:-:211557:212287,33957,yes,train,Scaffold635,211558,-,289,0.2831858407079646,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2916:+:32220:33567,21326,yes,train,Scaffold2916,32750,+,370,0.1846153846153846,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold992:-:50420:51075,41360,no,train,Scaffold992,50400,-,218,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2365:-:23486:23628,16965,no,train,Scaffold2365,23529,-,156,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold110:+:1030898:1031207,2231,no,train,Scaffold110,1030968,+,87,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1427:-:40608:42052,9329,no,train,Scaffold1427,40705,-,210,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold84:+:662190:663016,38453,no,train,Scaffold84,662304,+,161,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2875:+:141124:141444,21054,yes,train,Scaffold2875,141422,+,356,0.1519274376417233,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold8:+:345333:346962,37348,no,train,Scaffold8,346899,+,732,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold464:-:551056:553027,28693,yes,train,Scaffold464,551435,-,252,0.2133891213389121,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold419:-:160263:160978,26880,no,train,Scaffold419,160305,-,158,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold551:-:19501:20527,31414,no,train,Scaffold551,20348,-,136,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1441:+:169234:169543,9490,no,train,Scaffold1441,169528,+,282,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold130:+:668761:669315,7430,yes,train,Scaffold130,669290,+,413,0.217877094972067,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1:+:574445:574592,104,no,train,Scaffold1,574524,+,104,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold603:+:59500:59703,33219,yes,train,Scaffold603,59548,+,76,0.8176470588235294,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold65:-:83033:84030,34248,no,train,Scaffold65,83110,-,142,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold884:-:264477:264573,39150,yes,train,Scaffold884,264506,-,13,0.4056603773584906,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold7:+:982119:983190,35271,yes,train,Scaffold7,983039,+,301,0.209553158705701,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold51:+:551842:552888,30052,yes,train,Scaffold51,551902,+,81,0.893687707641196,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1043:-:175237:175989,1193,no,train,Scaffold1043,175375,-,209,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold139:-:628182:628437,8510,no,train,Scaffold139,627948,-,1389,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold180:-:320605:320816,12689,no,train,Scaffold180,320586,-,215,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold68:-:1336569:1336865,34601,no,train,Scaffold68,1336608,-,148,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1712:-:50704:51047,12109,no,train,Scaffold1712,51073,-,5,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold4834:+:7098:7762,29360,yes,train,Scaffold4834,7705,+,227,0.6581508515815085,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold137:+:187645:188070,8355,no,train,Scaffold137,187638,+,66,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold725:-:301551:301631,35726,no,train,Scaffold725,301531,-,146,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1224:+:130401:130591,5712,yes,train,Scaffold1224,130448,+,61,0.4411764705882353,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold24:+:719355:720173,17328,no,train,Scaffold24,719337,+,23,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold323:-:301652:301942,22842,yes,train,Scaffold323,301891,-,75,0.237956204379562,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold651:-:130930:131019,34428,no,train,Scaffold651,131070,-,186,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold89:+:770567:771271,39501,yes,train,Scaffold89,770814,+,294,0.2047244094488189,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold623:+:309217:309418,33551,no,train,Scaffold623,309296,+,126,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold121:+:570137:570404,5310,yes,train,Scaffold121,570238,+,107,0.6152019002375297,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1441:+:169234:169543,9497,no,train,Scaffold1441,169545,+,299,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold596:-:155457:155605,32953,no,train,Scaffold596,155435,-,187,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold269:-:77882:78060,20104,no,train,Scaffold269,77999,-,78,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold601:-:108124:108397,33164,yes,train,Scaffold601,108281,-,134,0.2075471698113207,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold973:+:279612:279688,40941,no,train,Scaffold973,279608,+,812,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1256:+:458099:458423,6545,no,train,Scaffold1256,458296,+,240,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1260:-:45544:46683,6618,no,train,Scaffold1260,45595,-,263,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1003:+:57941:58595,416,yes,train,Scaffold1003,58282,+,231,0.3397058823529412,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold973:-:54353:54633,40714,no,train,Scaffold973,54404,-,255,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold2596:+:95966:98171,19691,yes,train,Scaffold2596,97999,+,192,0.8591549295774648,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1596:+:293573:295678,10636,yes,train,Scaffold1596,295495,+,296,0.6116504854368932,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold376:-:234984:235526,25280,yes,train,Scaffold376,235010,-,370,0.4782608695652174,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold51:+:551842:552888,30123,yes,train,Scaffold51,552542,+,436,0.6253968253968254,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold921:-:183193:183436,39865,yes,train,Scaffold921,183246,-,211,0.75,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold50:+:897692:898126,29853,no,train,Scaffold50,897923,+,286,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold1712:-:50704:51047,12084,yes,train,Scaffold1712,50993,-,85,0.2528473804100228,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold4834:+:7098:7762,29318,yes,train,Scaffold4834,7186,+,91,0.2621167161226508,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold54:-:627695:627912,31155,no,train,Scaffold54,627707,-,176,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold28:+:724810:725575,20723,no,train,Scaffold28,724924,+,117,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold297:-:176665:176811,21746,no,train,Scaffold297,176816,-,41,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold3808:+:12155:12677,25328,yes,train,Scaffold3808,12677,+,253,0.3471074380165289,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold840:-:205912:207043,38526,yes,train,Scaffold840,206275,-,693,0.6880733944954128,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold222:-:604702:605460,15966,no,train,Scaffold222,604680,-,559,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold488:-:252006:252155,29597,no,train,Scaffold488,251969,-,232,0,Strongylocentrotus_prebalancing.csv.gz
Strongylocentrotus,Scaffold250:-:102382:102727,18945,no,train,Scaffold250,102640,-,67,0,Strongylocentrotus_prebalancing.csv.gz
